smiles,type,family,mw,source_properties,source_split_roles,source_files
F[B-](F)(F)c1ccccc1,anion,fluorinated,144.912,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv;val_3_group_vis.csv
F[B-](F)F,anion,fluorinated,67.80600000000001,co2,test,test_group_co2.csv
F[P-](F)(F)(F)(F)F,anion,fluorinated,144.96200000000002,co2;tox;vis,test;train;val,test_group_co2.csv;test_group_tox.csv;test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_tox.csv;val_3_group_vis.csv;val_4_group_co2.csv;val_4_group_tox.csv;val_4_group_vis.csv;val_5_group_co2.csv;val_5_group_tox.csv;val_5_group_vis.csv
Ic1cc[n-]n1,anion,other,192.967,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
N#CC(=C=[N-])C#N,anion,other,90.065,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_3_group_vis.csv;val_5_group_vis.csv
N#CN=C=[N-],anion,other,66.043,vis,test;train;val,test_group_vis.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
N#C[Au-]C#N,anion,other,249.00300000000001,vis,train;val,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
N#C[B-](C#N)(C#N)C#N,anion,other,114.884,co2;tox;vis,train;val,train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_3_group_co2.csv;val_3_group_tox.csv;val_4_group_tox.csv;val_4_group_vis.csv;val_5_group_vis.csv
N#C[C-](C#N)C#N,anion,other,90.065,co2;vis,test;train;val,test_group_vis.csv;train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_2_group_co2.csv;val_3_group_co2.csv;val_4_group_co2.csv;val_4_group_vis.csv
N#C[N-]C#N,anion,other,66.043,co2;tox;vis,test;train;val,test_group_co2.csv;test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_3_group_vis.csv;val_4_group_co2.csv;val_4_group_tox.csv;val_4_group_vis.csv;val_5_group_co2.csv;val_5_group_vis.csv
N#C[S-],anion,other,58.085,co2;tox;vis,test;train;val,test_group_co2.csv;test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_1_group_vis.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_3_group_tox.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_co2.csv;val_5_group_vis.csv
N#Cc1ccc2cn[n-]c2c1,anion,other,142.141,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
N#Cc1nc(C(F)(F)F)[n-]c1C#N,anion,fluorinated,185.088,vis,test,test_group_vis.csv
NC(=O)CC(N)C(=O)[O-],anion,amino-acid,131.111,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
NC(=O)CCC(=O)[O-],anion,carboxylate,116.09599999999999,co2,train;val,train_1_group_co2.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_5_group_co2.csv;val_4_group_co2.csv
NC(CCC(=O)O)C(=O)[O-],anion,amino-acid,146.12199999999999,vis,train;val,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
NC(CO)C(=O)[O-],anion,amino-acid,104.085,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
NC(CS)C(=O)[O-],anion,amino-acid,120.15299999999998,vis,test,test_group_vis.csv
NC(Cc1ccccc1)C(=O)[O-],anion,amino-acid,164.18399999999994,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
NCC(=O)[O-],anion,amino-acid,74.059,co2;vis,train;val,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_2_group_vis.csv;val_5_group_co2.csv;val_5_group_vis.csv
NCCC(=O)[O-],anion,carboxylate,88.08599999999998,vis,test,test_group_vis.csv
NCCCCC(N)C(=O)[O-],anion,amino-acid,145.182,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
NCCS(=O)(=O)[O-],anion,sulfonate/sulfate,124.14099999999998,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
NS(=O)(=O)[O-],anion,sulfonate/sulfate,96.08699999999999,tox,train;val,train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv
O=C(CF)OOB([O-])OOC(=O)CF,anion,fluorinated,212.87699999999995,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
O=C(O)c1ccccc1[O-],anion,other,137.11399999999998,vis,train;val,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F,anion,fluorinated,274.83599999999996,vis,train;val,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,anion,fluorinated,463.06299999999993,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,anion,fluorinated,413.0559999999999,co2,train;val,train_1_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_2_group_co2.csv
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,anion,fluorinated,263.03499999999997,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv
O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,anion,fluorinated,213.02799999999996,co2;vis,test;train;val,test_group_vis.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_co2.csv;val_1_group_co2.csv;val_5_group_vis.csv
O=C([O-])C(F)(F)F,anion,fluorinated,113.01400000000001,co2;tox;vis,test;train;val,test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_2_group_co2.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_4_group_vis.csv;val_5_group_tox.csv
O=C([O-])C1CCCN1,anion,amino-acid,114.12400000000001,co2;vis,test;train;val,test_group_vis.csv;train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv;val_3_group_vis.csv;val_5_group_co2.csv
O=C([O-])C=CC(=O)O,anion,carboxylate,115.06399999999998,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_3_group_tox.csv
O=C([O-])CNCC(=O)O,anion,amino-acid,132.095,co2,train;val,train_1_group_co2.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;val_5_group_co2.csv
O=C([O-])CO,anion,carboxylate,75.04299999999999,tox;vis,test;train;val,test_group_vis.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_2_group_tox.csv;val_4_group_vis.csv;val_5_group_vis.csv
O=C([O-])O,anion,other,61.016000000000005,vis,train;val,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
O=C([O-])c1cccc(S(=O)(=O)O)c1,anion,carboxylate,201.17899999999997,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_4_group_vis.csv
O=C([O-])c1ccccc1,anion,carboxylate,121.11499999999995,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
O=C([O-])c1ccccc1O,anion,carboxylate,137.11399999999998,tox;vis,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_4_group_tox.csv
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,anion,other,186.84799999999996,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_5_group_tox.csv;val_4_group_tox.csv
O=C1[N-]S(=O)(=O)c2ccccc21,anion,other,182.18,tox,test;train;val,test_group_tox.csv;train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv;val_4_group_tox.csv;val_5_group_tox.csv
O=C[O-],anion,carboxylate,45.016999999999996,co2;tox;vis,test;train;val,test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_vis.csv;val_4_group_co2.csv;val_4_group_tox.csv;val_4_group_vis.csv;val_5_group_tox.csv;val_5_group_vis.csv
O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,anion,fluorinated,300.9959999999999,tox,train;val,train_1_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv
O=P([O-])(O)O,anion,P-oxoanion,96.98599999999999,vis,test;train;val,test_group_vis.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
O=S(=O)(F)[N-]S(=O)(=O)F,anion,fluorinated,180.13299999999998,co2;vis,test;train;val,test_group_vis.csv;train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_2_group_vis.csv;val_3_group_vis.csv;val_4_group_co2.csv;val_4_group_vis.csv;val_5_group_co2.csv;val_5_group_vis.csv
O=S(=O)(N=S(=O)([O-])C(F)(F)F)C(F)(F)F,anion,fluorinated,280.14699999999993,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv
O=S(=O)(N[SH](=O)([O-])C(F)(F)F)C(F)(F)F,anion,fluorinated,282.16299999999995,co2;vis,train;val,train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_2_group_vis.csv;val_3_group_vis.csv
O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F,anion,fluorinated,411.221,co2;tox,test;train;val,test_group_tox.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_1_group_co2.csv
O=S(=O)([CH-]S(=O)(=O)C(F)(F)F)C(F)(F)F,anion,fluorinated,279.15899999999993,co2,train;val,train_1_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_2_group_co2.csv
O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,anion,fluorinated,380.16099999999994,co2;vis,train;val,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_2_group_vis.csv;val_4_group_co2.csv;val_4_group_vis.csv;val_5_group_vis.csv
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,anion,fluorinated,280.14699999999993,co2;tox;vis,test;train;val,test_group_co2.csv;test_group_tox.csv;test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_3_group_tox.csv;val_3_group_vis.csv;val_4_group_co2.csv;val_4_group_tox.csv;val_4_group_vis.csv;val_5_group_co2.csv;val_5_group_tox.csv;val_5_group_vis.csv
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,anion,fluorinated,499.11799999999994,vis,train;val,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,anion,fluorinated,299.0899999999999,co2;vis,train;val,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv;val_5_group_co2.csv;val_5_group_vis.csv
O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F,anion,fluorinated,231.09299999999996,vis,test,test_group_vis.csv
O=S(=O)([O-])C(F)(F)C(F)F,anion,fluorinated,181.08599999999998,co2;vis,train;val,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_co2.csv;val_4_group_co2.csv;val_5_group_vis.csv
O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)F,anion,fluorinated,297.09899999999993,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F,anion,fluorinated,247.09199999999996,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
O=S(=O)([O-])C(F)(F)F,anion,fluorinated,149.069,co2;tox;vis,test;train;val,test_group_tox.csv;test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_3_group_vis.csv;val_4_group_co2.csv;val_4_group_tox.csv;val_4_group_vis.csv;val_5_group_co2.csv;val_5_group_tox.csv;val_5_group_vis.csv
O=S(=O)([O-])CC(O)CN1CCOCC1,anion,sulfonate/sulfate,224.25799999999992,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv;val_3_group_vis.csv
O=S(=O)([O-])CC(O)CNC(CO)(CO)CO,anion,sulfonate/sulfate,258.27199999999993,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
O=S(=O)([O-])CC(O)CNC1CCCCC1,anion,sulfonate/sulfate,236.31299999999993,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv
O=S(=O)([O-])CCN(CCO)CCO,anion,sulfonate/sulfate,212.24699999999996,vis,test;train;val,test_group_vis.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_4_group_vis.csv
O=S(=O)([O-])O,anion,sulfonate/sulfate,97.07099999999998,co2;tox;vis,test;train;val,test_group_co2.csv;test_group_tox.csv;test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_3_group_tox.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
O=S(=O)([O-])c1ccccc1,anion,sulfonate/sulfate,157.17,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv;val_3_group_vis.csv
O=S1(=O)N=C([O-])c2ccccc21,anion,other,182.18,co2;tox,train;val,train_1_group_co2.csv;train_1_group_tox.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_4_group_co2.csv;train_5_group_tox.csv;val_4_group_tox.csv;val_5_group_co2.csv
O=[N+]([O-])[O-],anion,other,62.004000000000005,co2;tox;vis,test;train;val,test_group_co2.csv;test_group_vis.csv;train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_4_group_co2.csv;val_5_group_co2.csv;val_5_group_vis.csv
O=[N+]([O-])c1cn[n-]c1,anion,other,112.068,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
O=[N+]([O-])c1cnc[n-]1,anion,other,112.068,vis,test;train;val,test_group_vis.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
O=[Re](=O)(=O)[O-],anion,other,250.20299999999997,vis,test,test_group_vis.csv
[Br-],anion,other,79.904,co2;tox;vis,test;train;val,test_group_tox.csv;test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_tox.csv;val_3_group_vis.csv;val_4_group_tox.csv;val_4_group_vis.csv;val_5_group_tox.csv
[Cl-],anion,other,35.453,co2;tox;vis,test;train;val,test_group_tox.csv;test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_3_group_tox.csv;val_3_group_vis.csv;val_4_group_co2.csv;val_4_group_tox.csv;val_4_group_vis.csv;val_5_group_co2.csv;val_5_group_tox.csv;val_5_group_vis.csv
[I-],anion,other,126.904,tox;vis,test;train;val,test_group_tox.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_2_group_tox.csv;val_3_group_vis.csv;val_4_group_tox.csv;val_5_group_vis.csv
[N-]=C=C1C=CC=N1,anion,other,91.09299999999999,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
[N-]=[N+]=[N-],anion,other,42.021,vis,train;val,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
[O-][Cl+3]([O-])([O-])[O-],anion,other,99.449,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
[O-]c1ccccc1,anion,other,93.10499999999999,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv
[c-]1c[nH]nn1,anion,other,68.059,vis,test;train;val,test_group_vis.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv
[c-]1nn[nH]n1,anion,other,69.047,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_5_group_vis.csv
c1c[n-]cn1,anion,other,67.071,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1,anion,other,227.004,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv;val_4_group_tox.csv
c1nnc[n-]1,anion,other,68.059,vis,train;val,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
