cation,anion
CCOCn1cc[n+](C)c1,O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCOCn1cc[n+](C)c1,O=P([O-])(O)O
CCOCn1cc[n+](C)c1,O=S(=O)(F)[N-]S(=O)(=O)F
CCOCn1cc[n+](C)c1,O=S(=O)(N=S(=O)([O-])C(F)(F)F)C(F)(F)F
CCOCn1cc[n+](C)c1,O=S(=O)(N[SH](=O)([O-])C(F)(F)F)C(F)(F)F
CCOCn1cc[n+](C)c1,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
CCOCn1cc[n+](C)c1,O=S(=O)([CH-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCOCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCOCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCOCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCOCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCOCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F
CCOCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)C(F)F
CCOCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)F
CCOCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F
CCOCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F
CCOCn1cc[n+](C)c1,O=S(=O)([O-])CC(O)CN1CCOCC1
CCOCn1cc[n+](C)c1,O=S(=O)([O-])CC(O)CNC(CO)(CO)CO
CCOCn1cc[n+](C)c1,O=S(=O)([O-])CC(O)CNC1CCCCC1
CCOCn1cc[n+](C)c1,O=S(=O)([O-])CCN(CCO)CCO
CCOCn1cc[n+](C)c1,O=S(=O)([O-])O
CCOCn1cc[n+](C)c1,O=S(=O)([O-])c1ccccc1
CCOCn1cc[n+](C)c1,O=S1(=O)N=C([O-])c2ccccc21
CCOCn1cc[n+](C)c1,O=[N+]([O-])[O-]
CCOCn1cc[n+](C)c1,O=[N+]([O-])c1cn[n-]c1
CCOCn1cc[n+](C)c1,O=[N+]([O-])c1cnc[n-]1
CCOCn1cc[n+](C)c1,O=[Re](=O)(=O)[O-]
CCOCn1cc[n+](C)c1,[Br-]
CCOCn1cc[n+](C)c1,[Cl-]
CCOCn1cc[n+](C)c1,[I-]
CCOCn1cc[n+](C)c1,[N-]=C=C1C=CC=N1
CCOCn1cc[n+](C)c1,[N-]=[N+]=[N-]
CCOCn1cc[n+](C)c1,[O-][Cl+3]([O-])([O-])[O-]
CCOCn1cc[n+](C)c1,[O-]c1ccccc1
CCOCn1cc[n+](C)c1,[c-]1c[nH]nn1
CCOCn1cc[n+](C)c1,[c-]1nn[nH]n1
CCOCn1cc[n+](C)c1,c1c[n-]cn1
CCOCn1cc[n+](C)c1,c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1
CCOCn1cc[n+](C)c1,c1nnc[n-]1
CCOn1cc[n+](OCC)c1,Brc1ccc2[n-]ncc2c1
CCOn1cc[n+](OCC)c1,Brc1ccc2cn[n-]c2c1
CCOn1cc[n+](OCC)c1,Brc1cccc2[n-]ncc12
CCOn1cc[n+](OCC)c1,Brc1cnc[n-]1
CCOn1cc[n+](OCC)c1,C/C=C/C(=O)[O-]
CCOn1cc[n+](OCC)c1,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,CC(=O)CCC(=O)[O-]
CCOn1cc[n+](OCC)c1,CC(=O)NC(C(=O)[O-])C(C)C
CCOn1cc[n+](OCC)c1,CC(=O)NC(C)C(=O)[O-]
CCOn1cc[n+](OCC)c1,CC(=O)NC(CC(C)C)C(=O)[O-]
CCOn1cc[n+](OCC)c1,CC(=O)[O-]
CCOn1cc[n+](OCC)c1,CC(C)(C)C(=O)[O-]
CCOn1cc[n+](OCC)c1,CC(C)C(=O)[O-]
CCOn1cc[n+](OCC)c1,CC(C)C(N)C(=O)[O-]
CCOn1cc[n+](OCC)c1,CC(C)CC(N)C(=O)[O-]
CCOn1cc[n+](OCC)c1,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C
CCOn1cc[n+](OCC)c1,CC(N)C(=O)[O-]
CCOn1cc[n+](OCC)c1,CC(O)C(=O)[O-]
CCOn1cc[n+](OCC)c1,CC(O)C(N)C(=O)[O-]
CCOn1cc[n+](OCC)c1,CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-]
CCOn1cc[n+](OCC)c1,CC1(C(=O)[O-])CCCN1
CCOn1cc[n+](OCC)c1,CC1=CC(=O)[N-]S(=O)(=O)O1
CCOn1cc[n+](OCC)c1,CCC(=O)[O-]
CCOn1cc[n+](OCC)c1,CCC(C)C(NC(C)=O)C(=O)[O-]
CCOn1cc[n+](OCC)c1,CCC(CC)C(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCC(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCC(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCC(CC)CCC(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCCC(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCCCC(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCCCCC(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCCCCCC=CCCCCCCCC(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCCCCCCC(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCCCCCCCCCOS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1
CCOn1cc[n+](OCC)c1,CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCCCCCCCOS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCCCCCOS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCCCOS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCOS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,CCCCP(=O)([O-])O
CCOn1cc[n+](OCC)c1,CCOP(=O)([O-])OCC
CCOn1cc[n+](OCC)c1,CCOS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,CCP(=O)([O-])O
CCOn1cc[n+](OCC)c1,CCS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,COCC(=O)[O-]
CCOn1cc[n+](OCC)c1,COCCOCC(=O)[O-]
CCOn1cc[n+](OCC)c1,COCCOCCOS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,COP(=O)([O-])OC
CCOn1cc[n+](OCC)c1,COS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,CO[PH](=O)[O-]
CCOn1cc[n+](OCC)c1,CP(=O)([O-])O
CCOn1cc[n+](OCC)c1,CS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,Cc1ccc(S(=O)(=O)[O-])cc1
CCOn1cc[n+](OCC)c1,Cc1n[n-]cc1Br
CCOn1cc[n+](OCC)c1,Cc1nc([N+](=O)[O-])c[n-]1
CCOn1cc[n+](OCC)c1,Cl[Fe-](Cl)(Cl)Br
CCOn1cc[n+](OCC)c1,Cl[Fe-](Cl)(Cl)Cl
CCOn1cc[n+](OCC)c1,Clc1n[n-]c2ccccc12
CCOn1cc[n+](OCC)c1,Clc1nc[n-]c1Cl
CCOn1cc[n+](OCC)c1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,FC(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,FC(F)(F)[N-]C(F)(F)F
CCOn1cc[n+](OCC)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,F[B-](F)(F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,F[B-](F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,F[B-](F)(F)F
CCOn1cc[n+](OCC)c1,F[B-](F)(F)c1ccccc1
CCOn1cc[n+](OCC)c1,F[B-](F)F
CCOn1cc[n+](OCC)c1,F[P-](F)(F)(F)(F)F
CCOn1cc[n+](OCC)c1,Ic1cc[n-]n1
CCOn1cc[n+](OCC)c1,N#CC(=C=[N-])C#N
CCOn1cc[n+](OCC)c1,N#CN=C=[N-]
CCOn1cc[n+](OCC)c1,N#C[Au-]C#N
CCOn1cc[n+](OCC)c1,N#C[B-](C#N)(C#N)C#N
CCOn1cc[n+](OCC)c1,N#C[C-](C#N)C#N
CCOn1cc[n+](OCC)c1,N#C[N-]C#N
CCOn1cc[n+](OCC)c1,N#C[S-]
CCOn1cc[n+](OCC)c1,N#Cc1ccc2cn[n-]c2c1
CCOn1cc[n+](OCC)c1,N#Cc1nc(C(F)(F)F)[n-]c1C#N
CCOn1cc[n+](OCC)c1,NC(=O)CC(N)C(=O)[O-]
CCOn1cc[n+](OCC)c1,NC(=O)CCC(=O)[O-]
CCOn1cc[n+](OCC)c1,NC(CCC(=O)O)C(=O)[O-]
CCOn1cc[n+](OCC)c1,NC(CO)C(=O)[O-]
CCOn1cc[n+](OCC)c1,NC(CS)C(=O)[O-]
CCOn1cc[n+](OCC)c1,NC(Cc1ccccc1)C(=O)[O-]
CCOn1cc[n+](OCC)c1,NCC(=O)[O-]
CCOn1cc[n+](OCC)c1,NCCC(=O)[O-]
CCOn1cc[n+](OCC)c1,NCCCCC(N)C(=O)[O-]
CCOn1cc[n+](OCC)c1,NCCS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,NS(=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,O=C(CF)OOB([O-])OOC(=O)CF
CCOn1cc[n+](OCC)c1,O=C(O)c1ccccc1[O-]
CCOn1cc[n+](OCC)c1,O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=C([O-])C(F)(F)F
CCOn1cc[n+](OCC)c1,O=C([O-])C1CCCN1
CCOn1cc[n+](OCC)c1,O=C([O-])C=CC(=O)O
CCOn1cc[n+](OCC)c1,O=C([O-])CNCC(=O)O
CCOn1cc[n+](OCC)c1,O=C([O-])CO
CCOn1cc[n+](OCC)c1,O=C([O-])O
CCOn1cc[n+](OCC)c1,O=C([O-])c1cccc(S(=O)(=O)O)c1
CCOn1cc[n+](OCC)c1,O=C([O-])c1ccccc1
CCOn1cc[n+](OCC)c1,O=C([O-])c1ccccc1O
CCOn1cc[n+](OCC)c1,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2
CCOn1cc[n+](OCC)c1,O=C1[N-]S(=O)(=O)c2ccccc21
CCOn1cc[n+](OCC)c1,O=C[O-]
CCOn1cc[n+](OCC)c1,O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=P([O-])(O)O
CCOn1cc[n+](OCC)c1,O=S(=O)(F)[N-]S(=O)(=O)F
CCOn1cc[n+](OCC)c1,O=S(=O)(N=S(=O)([O-])C(F)(F)F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)(N[SH](=O)([O-])C(F)(F)F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)([CH-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])C(F)(F)C(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])C(F)(F)F
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])CC(O)CN1CCOCC1
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])CC(O)CNC(CO)(CO)CO
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])CC(O)CNC1CCCCC1
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])CCN(CCO)CCO
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])O
CCOn1cc[n+](OCC)c1,O=S(=O)([O-])c1ccccc1
CCOn1cc[n+](OCC)c1,O=S1(=O)N=C([O-])c2ccccc21
CCOn1cc[n+](OCC)c1,O=[N+]([O-])[O-]
CCOn1cc[n+](OCC)c1,O=[N+]([O-])c1cn[n-]c1
CCOn1cc[n+](OCC)c1,O=[N+]([O-])c1cnc[n-]1
CCOn1cc[n+](OCC)c1,O=[Re](=O)(=O)[O-]
CCOn1cc[n+](OCC)c1,[Br-]
CCOn1cc[n+](OCC)c1,[Cl-]
CCOn1cc[n+](OCC)c1,[I-]
CCOn1cc[n+](OCC)c1,[N-]=C=C1C=CC=N1
CCOn1cc[n+](OCC)c1,[N-]=[N+]=[N-]
CCOn1cc[n+](OCC)c1,[O-][Cl+3]([O-])([O-])[O-]
CCOn1cc[n+](OCC)c1,[O-]c1ccccc1
CCOn1cc[n+](OCC)c1,[c-]1c[nH]nn1
CCOn1cc[n+](OCC)c1,[c-]1nn[nH]n1
CCOn1cc[n+](OCC)c1,c1c[n-]cn1
CCOn1cc[n+](OCC)c1,c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1
CCOn1cc[n+](OCC)c1,c1nnc[n-]1
CCS(=O)(=O)CCn1cc[n+](C)c1,Brc1ccc2[n-]ncc2c1
CCS(=O)(=O)CCn1cc[n+](C)c1,Brc1ccc2cn[n-]c2c1
CCS(=O)(=O)CCn1cc[n+](C)c1,Brc1cccc2[n-]ncc12
CCS(=O)(=O)CCn1cc[n+](C)c1,Brc1cnc[n-]1
CCS(=O)(=O)CCn1cc[n+](C)c1,C/C=C/C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(=O)CCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(=O)NC(C(=O)[O-])C(C)C
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(=O)NC(C)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(=O)NC(CC(C)C)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(C)(C)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(C)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(C)C(N)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(C)CC(N)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(N)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(O)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(O)C(N)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CC1(C(=O)[O-])CCCN1
CCS(=O)(=O)CCn1cc[n+](C)c1,CC1=CC(=O)[N-]S(=O)(=O)O1
CCS(=O)(=O)CCn1cc[n+](C)c1,CCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCC(C)C(NC(C)=O)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCC(CC)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCC(CC)CCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCCCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCCCCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCCCCCC=CCCCCCCCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCCCCCCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCCCCCCCCCOS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCCCCCCCOS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCCCCCOS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCCCOS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCOS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCCCP(=O)([O-])O
CCS(=O)(=O)CCn1cc[n+](C)c1,CCOP(=O)([O-])OCC
CCS(=O)(=O)CCn1cc[n+](C)c1,CCOS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CCP(=O)([O-])O
CCS(=O)(=O)CCn1cc[n+](C)c1,CCS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,COCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,COCCOCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,COCCOCCOS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,COP(=O)([O-])OC
CCS(=O)(=O)CCn1cc[n+](C)c1,COS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CO[PH](=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,CP(=O)([O-])O
CCS(=O)(=O)CCn1cc[n+](C)c1,CS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,Cc1ccc(S(=O)(=O)[O-])cc1
CCS(=O)(=O)CCn1cc[n+](C)c1,Cc1n[n-]cc1Br
CCS(=O)(=O)CCn1cc[n+](C)c1,Cc1nc([N+](=O)[O-])c[n-]1
CCS(=O)(=O)CCn1cc[n+](C)c1,Cl[Fe-](Cl)(Cl)Br
CCS(=O)(=O)CCn1cc[n+](C)c1,Cl[Fe-](Cl)(Cl)Cl
CCS(=O)(=O)CCn1cc[n+](C)c1,Clc1n[n-]c2ccccc12
CCS(=O)(=O)CCn1cc[n+](C)c1,Clc1nc[n-]c1Cl
CCS(=O)(=O)CCn1cc[n+](C)c1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,FC(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,FC(F)(F)[N-]C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,F[B-](F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,F[B-](F)(F)c1ccccc1
CCS(=O)(=O)CCn1cc[n+](C)c1,F[B-](F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,Ic1cc[n-]n1
CCS(=O)(=O)CCn1cc[n+](C)c1,N#CC(=C=[N-])C#N
CCS(=O)(=O)CCn1cc[n+](C)c1,N#CN=C=[N-]
CCS(=O)(=O)CCn1cc[n+](C)c1,N#C[Au-]C#N
CCS(=O)(=O)CCn1cc[n+](C)c1,N#C[B-](C#N)(C#N)C#N
CCS(=O)(=O)CCn1cc[n+](C)c1,N#C[C-](C#N)C#N
CCS(=O)(=O)CCn1cc[n+](C)c1,N#C[N-]C#N
CCS(=O)(=O)CCn1cc[n+](C)c1,N#C[S-]
CCS(=O)(=O)CCn1cc[n+](C)c1,N#Cc1ccc2cn[n-]c2c1
CCS(=O)(=O)CCn1cc[n+](C)c1,N#Cc1nc(C(F)(F)F)[n-]c1C#N
CCS(=O)(=O)CCn1cc[n+](C)c1,NC(=O)CC(N)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,NC(=O)CCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,NC(CCC(=O)O)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,NC(CO)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,NC(CS)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,NC(Cc1ccccc1)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,NCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,NCCC(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,NCCCCC(N)C(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,NCCS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,NS(=O)(=O)[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C(CF)OOB([O-])OOC(=O)CF
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C(O)c1ccccc1[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])C1CCCN1
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])C=CC(=O)O
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])CNCC(=O)O
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])CO
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])O
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])c1cccc(S(=O)(=O)O)c1
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])c1ccccc1
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C([O-])c1ccccc1O
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C1[N-]S(=O)(=O)c2ccccc21
CCS(=O)(=O)CCn1cc[n+](C)c1,O=C[O-]
CCS(=O)(=O)CCn1cc[n+](C)c1,O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=P([O-])(O)O
CCS(=O)(=O)CCn1cc[n+](C)c1,O=S(=O)(F)[N-]S(=O)(=O)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=S(=O)(N=S(=O)([O-])C(F)(F)F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=S(=O)(N[SH](=O)([O-])C(F)(F)F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=S(=O)([CH-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCS(=O)(=O)CCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
