trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_cross,ls_env_0,ls_env_1
59,0.21550048515372483,0.05180049553389714,RationalQuadratic,1.1154260712173045e-05,0.0013094833428071904,0.05124947200490014,11.809206138450136,0.13260894130687806,15.168742326421462,1.6342918052338864
60,0.09389606375595608,0.051033369781576444,RationalQuadratic,0.00037247286649515725,0.0011960198294932109,0.09437146791679941,2.6703353963505863,18.30991671871548,82.93569739570323,3.096044485256942
61,0.2191464945035324,0.08155929273478486,Matern52,1.326817890535069e-05,0.0006491781378158447,0.9308983110789683,33.53498951582503,0.8872250086634957,30.045599269351786,6.899847848297689
62,0.08928324045184588,0.03687598735945099,RBF,2.852326187673637e-05,0.003668047301100955,0.019051365713092367,4.418848624624729,39.157959298728564,17.03111733541663,0.09388003419949528
63,0.2312816103605559,0.06478481750666457,RationalQuadratic,7.385050477388707e-05,0.010391041674984523,0.01016375952895848,0.03897920292193838,0.08824220201090242,9.86217913838675,1.666866248533232
64,0.23514704175640877,0.030224413577423354,Matern32,0.0001540957526299576,0.0018366200386797506,0.048379728858274774,2.2558844447499826,0.27192795456084434,3.5296850579225887,0.8835245765896569
65,0.08266670961845884,0.03329033172318718,RationalQuadratic,0.0011279465217353484,0.0010259487747444043,0.07897282025983897,6.4226764870191175,84.22349467546793,0.6329704059627808,1.2668141490812639
66,0.08160893832658507,0.028732089559565365,RationalQuadratic,0.001359149704811828,0.0010255998370565507,0.02897439788768287,6.216567378858805,94.86052601845212,0.8056581289247292,0.5929269551068557
67,0.08572285283634964,0.012399335651117055,RationalQuadratic,0.00690403496803965,0.0002763580837355039,0.028068895727562236,5.913047540362868,79.08550906506488,0.6480052616441364,0.24660896370805654
68,0.09060960662410916,0.013451074124269019,RationalQuadratic,0.0016547037590403752,0.00017328827646412618,0.01436064639415213,0.688071853973347,99.32151266984549,1.6537987005442232,0.39395590135380215
69,0.08684298172750082,0.033705927414960236,RationalQuadratic,0.0027594631326070544,0.002763902456345198,0.07933173110831612,13.646785661430123,24.282140196167266,0.31343561752180943,1.366364410812115
70,0.08277406285446402,0.030368871473309626,RationalQuadratic,0.0012255287119570244,0.000982976861649123,0.1926651017584818,3.359297686081317,52.40952802509115,0.8529324985779638,0.5481809594729536
71,0.09366476097153686,0.03423172354578268,RationalQuadratic,0.000854732094028928,0.00010352939000991184,0.18778589127171544,3.5789814311773425,52.041920448349096,0.07921246075589401,3.2656640529523715
72,0.09291361929583965,0.024118144047578085,RationalQuadratic,0.0036231389996377967,0.00035763670036388656,0.28527973470287477,1.169904909299395,75.75868385303751,0.23792275386122486,0.5280338390289494
73,0.0941762337841399,0.03376076200238898,Matern52,0.0011176394793659108,0.0009910061712546253,1.3965383817266892,0.3316786128028794,96.31869094981,0.11817743682224471,2.097654886546054
74,79043.3050843983,91120.1607925584,RationalQuadratic,0.0005527345236408216,0.0005770122250120199,0.4315129363370355,1.5918462442960117,38.11121296370961,0.02968072337863068,10.713370771047911
75,0.0919631035729909,0.030465635551797172,RationalQuadratic,0.0018045644537839584,0.004517163604743711,0.09991071997307893,0.9042802034548354,62.835997616974794,0.05831650912889024,0.6200277813399929
76,0.09252320001842311,0.027773541353347485,RationalQuadratic,0.025271226385718083,0.0002070741574745074,0.8668117767584503,3.7244376539538138,45.0287725273646,0.1470702284221236,1.154186617172105
77,0.14793894183277853,0.045663698728991356,Matern52,0.008481592570738113,0.000754730265673253,0.6883278212722067,8.504700297728823,8.454792680616169,0.773870857175513,5.573340342533963
