ind,T,P,SMILES,CO2-exp,new_cation,new_anion,group
535,293.12,1410.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
571,293.15,2050.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
652,293.15,400.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
673,293.16,980.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
1016,298.1,1530.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
1149,298.13,2250.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
1164,298.14,450.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
1450,298.15,1070.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
2390,299.0,670.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.197,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
2520,303.09,1680.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
2537,303.13,1170.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
2890,303.15,480.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
3044,303.16,2440.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
3075,303.19,2270.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.412,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
3079,303.19,710.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.197,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
3585,308.14,1270.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
3586,308.14,520.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
3595,308.15,2650.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
3772,308.17,1830.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
3837,308.27,2460.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.412,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
3838,308.27,780.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.197,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
3985,313.0,4000.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.48,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
4017,313.05,840.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.197,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
4061,313.12,570.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
4071,313.14,2880.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
4509,313.15,2640.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.412,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
4633,313.15,1980.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
5194,313.16,1370.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
6128,318.13,2840.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.412,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
6131,318.13,2130.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
6135,318.13,900.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.197,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
6137,318.14,3100.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
6145,318.14,610.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
6266,318.16,1480.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
6695,323.14,3330.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
7085,323.15,1580.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
7264,323.15,660.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8087,323.21,3030.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.412,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8088,323.21,2290.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8091,323.21,970.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.197,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8386,327.2,2450.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8427,328.1,3220.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.412,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8446,328.14,3560.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8448,328.14,1690.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8472,328.15,700.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8485,328.2,1040.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.197,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8696,333.08,3410.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.412,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8699,333.08,2610.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8708,333.08,1100.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.197,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8843,333.14,3780.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
8845,333.14,750.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
9270,333.15,1790.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
10423,338.06,3580.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.412,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
10441,338.14,1910.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
10466,338.15,4010.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
10486,338.15,800.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
10505,338.16,2750.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
10511,338.16,1160.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.197,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
10822,343.04,3770.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.412,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
10823,343.04,2890.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
10825,343.04,1230.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.197,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
10861,343.13,2010.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
10871,343.14,840.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
11036,343.15,4240.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
11749,348.02,3960.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.412,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
11751,348.02,3020.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
11807,348.12,1290.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.197,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
11809,348.13,4480.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
11810,348.13,2120.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
11814,348.14,900.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
11952,353.01,4150.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.412,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
11954,353.01,1360.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.197,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
11988,353.11,3160.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.323,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
11994,353.13,4720.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.435,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
11999,353.13,950.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.144,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
12004,353.14,2220.0,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,0.265,CCCC[N+]1(C)CCCC1,N#C[C-](C#N)C#N,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
688,293.2,5740.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.718,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
690,293.2,5220.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.691,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
694,293.2,4450.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.595,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
695,293.2,3310.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.512,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
698,293.2,2020.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.406,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
705,293.2,1220.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.29,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
710,293.2,730.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.197,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2061,298.2,7400.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.718,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2070,298.2,5840.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.691,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2089,298.2,4920.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.595,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2102,298.2,3630.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.512,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2125,298.2,2220.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.406,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2157,298.2,1390.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.29,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2187,298.2,790.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.197,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2656,303.15,3049.6,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.465254292,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2682,303.15,2664.3,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.428390819,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2711,303.15,2324.5,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.391656491,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2739,303.15,1964.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.350259487,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2771,303.15,1641.4,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.306543418,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2792,303.15,1370.5,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.268843393,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2819,303.15,1143.6,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.233525821,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2843,303.15,925.5,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.196383762,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2885,303.15,678.8,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.151233761,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2919,303.15,451.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.104723683,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2965,303.15,215.3,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.052413916,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
3098,303.2,6550.0,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.691,Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
