trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
31,0.965717464008238,0.0860839378207874,Matern52,4.664751898605362,0.039312890116419266,3.1976039350722054,41.104849306301965,0.32757123217199163,41.54056293972856
32,1.0573527749031093,0.4050678070444551,RationalQuadratic,0.21155340406736847,0.07919049790858602,27.01401508145213,3.6660245858767158,0.010397614802820917,61.15142179456497
33,1.1920984906715062,0.10745247930387133,RationalQuadratic,5.1393419503892295,0.24649661548578622,3.646486890010702,1.271333329768169,0.14054032672969383,20.44705962595255
34,0.6960250221837011,0.0866646006719885,RationalQuadratic,0.3512420872382472,0.009011416795617486,9.583863112438696,24.018424696499075,1.5442019316835034,5.018594497671781
35,0.9695948224237101,0.4317540949035778,Matern32,0.020559712620087156,0.055588451504672294,12.027771169616715,25.330632172949958,1.4761915341040062,5.041700054211084
36,1.3222080072596465,0.06476468861813907,Matern52,0.24245399261446082,0.003088327511431222,6.501558876031975,4.754294172558605,0.04535954983151692,1.383056120557685
37,0.9448024086861514,0.1443701536279543,RationalQuadratic,0.5961728994322163,0.024964369341143513,48.90931877069734,1.4536598960265503,4.135093958100452,20.134270013438268
38,1.156030903336824,0.11328198161661358,RationalQuadratic,0.037314977763497174,0.0067708810845412415,10.448033912665776,0.6328404856275917,0.48331327518943906,4.501865227217892
39,0.9608108660224485,0.38385906817778037,RationalQuadratic,0.0012994584591883348,0.0020397457508822005,0.7274854535958803,29.582439510562374,1.2758887145945363,10.810408644238231
40,1.1747312567362038,0.10098904854278419,Matern52,0.1467457367477242,0.009122331506942685,4.145802164164833,13.581691396203722,0.08793094004294626,0.8278668038397841
41,1.0465814351832412,0.5762111588186904,RationalQuadratic,0.010932044539778484,0.028183788099893834,41.826485465049124,1.9553810960672675,2.6914341044409182,55.70603686379006
42,1.0543231019895138,0.1596720074365591,Matern32,2.586877761006949,0.16513296034946887,2.594766722284285,46.99236004386442,0.05191392279715308,8.428940965273574
43,1.5594284601108817,1.5178863560269806,RationalQuadratic,6.445196418177772e-05,0.04211025609810169,4.689931055790902,5.081363638851468,0.7307960815151441,15.84010796308634
44,1.39043535706164,0.5305156689360881,Matern52,0.08519360214111979,0.08148977734231314,20.88463174156459,0.3160645781273894,0.17411648436208368,0.04223485955178067
45,0.7279267297211414,0.07953473674305374,RationalQuadratic,0.36788586500999865,0.005021403432284979,8.645436793311678,22.717154802697436,0.43386555220793466,24.545019942455415
46,0.823061155246166,0.43382598697805436,RBF,2.0625373159225675,0.0005629307637562194,54.26591354701476,60.308101544954795,0.906296186201451,1.2968903415523985
